nct_id,study_title,study_status,conditions,interventions,sponsor,phases,Locations,start_date,completion_date
NCT02312583,Efficacy of an Online Program for the Treatment of Mild and Moderate Depression,UNKNOWN,Depression,BEHAVIORAL: Psychoeducational online information|BEHAVIORAL: iFightDepression online programme,Parc de Salut Mar,,"Institute of Neuropsychiatry and Addictions (INAD). Parc de Salut Mar, Hospital del Mar. Passeig Maritin, 25-29., Barcelona, Barcelona, 08003, Spain|Hospital de Sant Pau de Barcelona. Department of Psychiatry. Servicio de Psiquiatria. Carrer de Sant Quintí, 89, Barcelona, 08026, Spain|Red de Salud Mental de Guipúzkoa (Guipuzcoan Mental Health Network). Pº Dr.Begiristain, 115 (Aránzazu building)., Donostia / San Sebastian, 20014, Spain|Hospital Universitario de la Princesa. Department of Psychiatry. Calle de Diego León, 62, Madrid, 28006, Spain|Hospital Parc Taulí de Sabadell. Community Mental Health Services. Parc Taulí 1,, Sabadell, 08028, Spain",2015-01,2018-12
NCT07018245,Clinical Trial of TJ0113 Capsules in the Treatment of Patients With Depressive Disorder,RECRUITING,Depression,DRUG: TJ0113|DRUG: Placebo,"Hangzhou PhecdaMed Co., Ltd.",PHASE2,"The First Affiliated Hospital, Zhejiang University School of Medicine, Hangzhou, Zhejiang, 310009, China",2025-07-09,2026-09-01
NCT03384329,Efficacy of Resveratrol in Depression,COMPLETED,Depression,DRUG: Resveratrol Pill|DRUG: Placebos,Russian Academy of Medical Sciences,PHASE4,"Lyubomir I. Aftanas, Novosibirsk, 630117, Russia",2018-07-04,2019-09-18
NCT04709952,Postmarketing Clinical Trial of tDCS to Evaluate Cognitive Ability in Depression Patients,UNKNOWN,Depression,DEVICE: Transcranial direct current stimulation_High real|DEVICE: Transcranial direct current stimulation_Low real|DEVICE: Transcranial direct current stimulation_Sham,"ji hyun baek, MD, Ph.D",,"Seoul National University Bundang Hospital, Seongnam-si, South Korea|Samsung Medical Center, Seoul, South Korea",2021-01-28,2023-06-30
NCT04720040,The Efficacy and Safety of tDCS in Patients With Mild to Moderate Major Depressive Disorder,COMPLETED,Depression,DEVICE: Mind STIM,Ybrain Inc.,,"YBrain Inc., Seongnam-si, Gyeonggi-do, 13449, South Korea",2019-12-23,2020-10-15
NCT02144844,A Public Health Program to Reduce Risk of Antepartum Depression,COMPLETED,Depression,BEHAVIORAL: Insight-Plus Cognitive Behavioral Intervention,East Carolina University,,"Brody School of Medicine Regional Perinatal Center, Greenville, North Carolina, 27858, United States|Pitt County Health Department, Greenville, North Carolina, 27858, United States",2010-12,2013-11
NCT01545843,Repeated Partial Sleep Deprivation to Augment SSRI Response in Depression,COMPLETED,Depression,BEHAVIORAL: Sleep scheduling|DRUG: Fluoxetine,University of Michigan,PHASE2,"University of Michigan, Ann Arbor, Michigan, 48109, United States",2009-03,2012-12
NCT03062215,Efficacy of a Culturally Adapted Cognitive Behavioural Internet-delivered Treatment for Depression,COMPLETED,Depression,BEHAVIORAL: Space from Depression,Silver Cloud Health,,"University Los Andes, Bogotá, Colombia|University of Bucaramanga, Bucaramanga, Colombia",2016-08-02,2018-06-01
NCT00920322,Repetitive Transcranial Magnetic Stimulation (rTMS) in Depression,TERMINATED,Depression,DEVICE: rTMS 5 x weekly|DEVICE: rTMS 3 times weekly,"Northside Clinic, Australia",PHASE4,"Northside Clinic, Greenwich, New South Wales, 2065, Australia",2009-05,2011-08
NCT01379027,MoodHelper: Internet Cognitive Behavioral Therapy (CBT) for Depression,COMPLETED,Depression,BEHAVIORAL: Pure self-help Internet CBT for depression|BEHAVIORAL: Guided self-help Internet CBT|BEHAVIORAL: Stepped-Care Internet CBT condition,Kaiser Permanente,,"Kaiser Permanente Center for Health Research, Portland, Oregon, 97227, United States",2011-10,2016-12
NCT02765542,Developing Accessible mHealth Programs for Depression Management in Bolivia,COMPLETED,Depression,OTHER: Automated disease assessment & self-care support phone calls,University of Michigan,,"El Servicio Departmental de Salud (SEDES) affiliated clinics, La Paz, Bolivia",2014-07,2015-12
NCT00099827,Teen Depression Awareness Project (TDAP),COMPLETED,Depression,BEHAVIORAL: Education,RAND,PHASE1,"Family Care Specialists at White Memorial Medical Center, Los Angeles, California, 90033, United States|Northeast Valley Health Corporation-San Fernando Valley High School, San Fernando, California, 91340, United States|Children's National Medical Center Adolescent Health Clinic, Washington D.C., District of Columbia, 20010, United States|Children's Pediatricians and Associates, Washington D.C., District of Columbia, 20037, United States|Capital Medical Group, Chevy Chase, Maryland, 20815, United States|Kaiser Mid-Atlantic, Kensington, Maryland, 20895, United States|Kaiser Mid-Atlantic, Rockville, Maryland, 20852, United States|Kaiser Mid-Atlantic-Camp Springs, Temple Hills, Maryland, 20748, United States",2003-10,2006-09
NCT02780232,An Internet-based Program for Prevention and Early Intervention of Adolescent Depression,UNKNOWN,Depression,BEHAVIORAL: Cuida tu animo / Care for your mood,CES University,,"Institucion Educativa Villaflora, Medellín, Antioquia, 00000, Colombia|Institucion Educativa El Pedregal, Medellín, Antioquia, 0000, Colombia|Institución Educativa El Corazon, Medellín, Antioquia, 050034, Colombia",2018-05-11,2019-09
NCT01292499,Italian Network for the Improvement of Compliance in Depression,UNKNOWN,Depression,BEHAVIORAL: Psychotherapy|BEHAVIORAL: Psychoeducation|BEHAVIORAL: Psychoeducation and psychotherapy,Ospedale Amedeo di Savoia,,"ASL TO2 Amedeo di Savoia, Torino, Torino, 10149, Italy",2009-03,2012-07
